"updated_at","location_id","address","city","external_source","facebook_places_id","lat","lng","name","short_name"
"2019-02-22 20:54:14.45751+01",1970513,"","","facebook_places",310147842355551,56.267385784755000,37.522841539307002,"Агроусадьба ""Ранчо""","Агроусадьба ""Ранчо"""
"2019-02-22 20:55:35.099101+01",1034561007,"проспект Ракетостроителей / prospekt Raketostroiteley .","","facebook_places",198767257168311,55.934630023617998,37.505404966566999,"Г Долгопрудный, пр-т Ракетостроителей, д 9, к 3","Г Долгопрудный"
"2019-02-22 20:55:43.39896+01",575925901,"улица Гагарина","Zhukovskiy, Moskovskaya Oblast', Russia","facebook_places",1418226578439924,55.608319999999999,38.092689999999998,"Стадион Фалт Мфти","Стадион Фалт Мфти"
"2019-02-22 20:56:34.066015+01",213375661,"","Москва (Moscow, Russia)","facebook_places",157152641013481,55.702757718900998,37.782128299131003,"Волгоградский Проспект","Волгоградский Проспект"
"2019-02-25 10:18:47.751935+01",26622801,"","","facebook_places",174945219294351,55.804965772163001,37.618941047001002,"Роща","Роща"
"2019-02-25 19:30:01.886644+01",283193114,"","","facebook_places",112904088720747,55.929699999999997,37.513300000000001,"Dolgoprudnyy, Moskovskaya Oblast', Russia","Dolgoprudnyy"
"2019-02-22 14:58:44.313965+01",1150164228347935,"Avenida Carlos Condell 1687, local A-8","Quillota","facebook_places",1150164228347935,-32.896777004549001,-71.244192123413001,"Sportlife Quillota","Sportlife Quillota"
"2019-02-22 20:58:26.906742+01",13828311,"Московская область, г. Химки, микрорайон ИКЕА, корпус 2","","facebook_places",203789946306971,55.911016677341998,37.396614435167002,"МЕГА Химки","МЕГА Химки"
"2019-02-25 13:56:06.744256+01",456135482,"","","facebook_places",101354339973563,55.865277780000000,37.564999999999998,"Beskudnikovsky District","Beskudnikovsky District"
"2019-02-22 21:00:16.5173+01",1007938574,"Весковский переулок, дом 3","","facebook_places",1634471286801053,55.779029999999999,37.598469999999999,"Мэри Трюфель","Мэри Трюфель"
"2019-02-25 14:03:00.400215+01",945110627,"г. Долгопрудный, ул. Московская, д. 25","","facebook_places",1424034974570218,55.955341300000001,37.516849499999999,"ЖК «Московские Водники»","ЖК «Московские Водники»"
"2019-02-25 18:10:55.573377+01",217361074,"","","facebook_places",106544882716108,55.601111111111003,38.116111111111003,"Zhukovsky, Moscow Oblast","Zhukovsky"
